Instituição financeira;Código;TCB;TD;TC;SR;Segmento;Cidade;UF;Data;Total da Carteira de Pessoa Jurídica;PJ_CG_Vencido_15d;PJ_CG_Vencer_90d;PJ_CG_Vencer_91-360d;PJ_CG_Vencer_361-1080d;PJ_CG_Vencer_1081-1800d;PJ_CG_Vencer_1801-5400d;PJ_CG_Vencer_acima_5400d;PJ_CG_TOTAL;PJ_I_Vencido_15d;PJ_I_Vencer_90d;PJ_I_Vencer_91-360d;PJ_I_Vencer_361-1080d;PJ_I_Vencer_1081-1800d;PJ_I_Vencer_1801-5400d;PJ_I_Vencer_acima_5400d;PJ_I_TOTAL;PJ_CGR_Vencido_15d;PJ_CGR_Vencer_90d;PJ_CGR_Vencer_91-360d;PJ_CGR_Vencer_361-1080d;PJ_CGR_Vencer_1081-1800d;PJ_CGR_Vencer_1801-5400d;PJ_CGR_Vencer_acima_5400d;PJ_CGR_TOTAL;PJ_Recebiveis_Vencido_15d;PJ_Recebiveis_Vencer_90d;PJ_Recebiveis_Vencer_91-360d;PJ_Recebiveis_Vencer_361-1080d;PJ_Recebiveis_Vencer_1081-1800d;PJ_Recebiveis_Vencer_1801-5400d;PJ_Recebiveis_Vencer_acima_5400d;PJ_Recebiveis_TOTAL;PJ_Comex_Vencido_15d;PJ_Comex_Vencer_90d;PJ_Comex_Vencer_91-360d;PJ_Comex_Vencer_361-1080d;PJ_Comex_Vencer_1081-1800d;PJ_Comex_Vencer_1801-5400d;PJ_Comex_Vencer_acima_5400d;PJ_Comex_TOTAL;PJ_Outros_Vencido_15d;PJ_Outros_Vencer_90d;PJ_Outros_Vencer_91-360d;PJ_Outros_Vencer_361-1080d;PJ_Outros_Vencer_1081-1800d;PJ_Outros_Vencer_1801-5400d;PJ_Outros_Vencer_acima_5400d;PJ_Outros_TOTAL;PJ_Infra_Vencido_15d;PJ_Infra_Vencer_90d;PJ_Infra_Vencer_91-360d;PJ_Infra_Vencer_361-1080d;PJ_Infra_Vencer_1081-1800d;PJ_Infra_Vencer_1801-5400d;PJ_Infra_Vencer_acima_5400d;PJ_Infra_TOTAL;PJ_Rural_Vencido_15d;PJ_Rural_Vencer_90d;PJ_Rural_Vencer_91-360d;PJ_Rural_Vencer_361-1080d;PJ_Rural_Vencer_1081-1800d;PJ_Rural_Vencer_1801-5400d;PJ_Rural_Vencer_acima_5400d;PJ_Rural_TOTAL;PJ_Hab_Vencido_15d;PJ_Hab_Vencer_90d;PJ_Hab_Vencer_91-360d;PJ_Hab_Vencer_361-1080d;PJ_Hab_Vencer_1081-1800d;PJ_Hab_Vencer_1801-5400d;PJ_Hab_Vencer_acima_5400d;PJ_Hab_TOTAL;Total Exterior Pessoa Jurídica
BB;49906;b1;C;1;;199;BRASILIA;DF;jun/16;370.692.546;1.700.906;10.294.927;20.826.444;23.379.257;10.402.538;1.666.130;726.096;68.996.296;52.540;409.779;1.181.582;4.069.628;4.478.153;19.562.383;4.707.164;34.461.230;290.787;2.259.630;1.855.483;363.702;0;0;72.718;4.842.320;390.329;6.694.407;1.789.044;545.183;217.011;59.507;526;9.696.007;289.688;8.417.553;16.681.771;11.001.261;7.951.981;5.069.395;0;49.411.648;1.621.004;5.172.508;6.919.564;14.001.084;16.939.285;9.621.690;299.610;54.574.746;799.009;5.447.855;12.505.737;23.192.685;9.793.717;16.713.393;9.127.536;77.579.930;77.589;2.447.408;10.131.487;5.700.481;981.748;2.134.997;7.221;21.480.932;49.372;441.288;1.822.160;3.462.444;339.889;44.957;0;6.160.111;43.489.326
BANCO NACIONAL DE DESENVOLVIMENTO ECONOMICO E SOCIAL;33657248;b4;I;1;;4;RIO DE JANEIRO;RJ;jun/16;368.816.124;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;2.803.422;17.214.735;34.329.564;82.620.818;68.333.412;135.307.051;27.203.718;367.812.720;787;53.223;129.273;251.340;248.981;319.798;0;1.003.404;0;0;0;0;0;0;0;0;0
ITAU;10069;b1;C;2;;199;SAO PAULO;SP;jun/16;323.356.954;1.045.724;8.006.766;10.901.227;12.860.408;2.740.157;589.560;4.076;36.147.918;104.076;1.032.711;4.145.265;3.806.585;445.249;30.462;191;9.564.540;1.096.558;7.620.358;199.448;125;0;0;0;8.916.490;135.610;8.819.726;1.885.604;113.942;58.576;38.649;0;11.052.106;140.505;2.964.676;4.281.108;4.132.207;1.673.570;533.190;0;13.725.255;2.240.852;2.591.942;2.644.138;2.970.742;899.023;392.427;0;11.739.123;236.253;3.573.255;7.700.602;12.868.031;5.887.729;5.280.637;369.793;35.916.299;17.279;2.009.501;2.442.581;904.228;329.903;245.322;0;5.948.814;103.040;944.805;2.838.922;2.512.715;179.994;24.210;468;6.604.154;183.742.255
BRADESCO;10045;b1;C;2;;199;OSASCO;SP;jun/16;242.884.037;1.319.285;8.010.622;13.053.820;12.953.439;3.106.461;161.860;0;38.605.487;187.458;1.518.564;2.819.690;2.569.482;276.148;11.595;30;7.382.968;860.195;8.823.660;1.197.152;638;0;0;0;10.881.645;356.091;5.398.797;639.193;16.512;0;0;0;6.410.594;68.058;5.672.309;8.799.412;7.168.415;2.062.627;97.816;0;23.868.637;1.207.205;4.202.541;3.672.229;4.184.387;1.144.181;441.982;14.991;14.867.515;162.652;2.616.858;6.332.199;12.855.604;5.245.526;7.942.880;819.869;35.975.588;13.710;857.391;1.049.872;1.780.309;1.319.803;125.001;0;5.146.087;14.490;233.564;1.286.195;5.551.301;2.352.519;89.562;764;9.528.394;90.217.123
CAIXA ECONOMICA FEDERAL;360305;b1;I;1;;6;BRASILIA;DF;jun/16;192.240.425;3.322.546;6.404.588;15.907.146;19.651.866;9.580.764;0;0;54.866.911;176.865;228.034;609.246;1.194.124;269.494;550;0;2.478.313;838.742;957.044;3.109.031;63.054;3.657;0;0;4.971.527;117.424;949.081;60.914;0;0;0;0;1.127.418;134.000;1.394.597;4.169.323;6.214.226;3.864.881;0;0;15.777.027;3.520.662;1.727.978;2.736.750;3.842.659;815.992;136.680;0;12.780.721;2.113.127;3.713.963;9.985.997;20.717.366;13.029.098;29.503.248;9.025.953;88.088.752;0;0;10.007;0;0;0;0;10.007;239.519;4.425.480;3.569.920;3.190.710;366.932;347.110;79;12.139.749;0
SANTANDER;30379;b1;C;3;;199;SAO PAULO;SP;jun/16;120.311.970;773.916;7.489.473;8.675.915;8.419.836;2.591.510;909.201;365.186;29.225.036;75.043;782.843;1.718.526;1.793.505;427.352;1.104.542;1.791.226;7.693.036;393.044;4.496.563;1.174.117;349.014;153.915;56.760;45.200;6.668.612;201.772;9.939.967;3.542.593;201.766;537.706;31.231;10.548;14.465.583;136.352;4.313.859;4.171.519;4.011.265;617.795;110.177;0;13.360.968;924.139;1.194.424;2.872.831;2.542.329;909.261;212.470;185.527;8.840.981;115.853;883.898;2.288.982;4.190.503;1.520.899;1.625.227;37.012;10.662.375;4.084;490.368;1.355.387;276.991;58.219;32.553;8.382;2.225.985;89.489;962.957;3.686.736;2.878.725;249.316;1.404.146;1.679;9.273.050;17.896.344
HSBC;51152;b1;C;3;;199;CURITIBA;PR;jun/16;43.608.339;543.841;3.395.235;4.600.929;4.146.309;456.848;160.101;14;13.303.277;14.079;165.519;400.613;411.086;39.348;58;0;1.030.703;113.562;1.214.004;488.142;0;103;0;1.375;1.817.186;39.298;4.363.517;679.173;18.867;1.233;51;1.939;5.104.078;233.221;1.342.646;4.684.232;1.821.648;107.672;69.119;1.163;8.259.701;375.383;184.506;335.252;120.465;74.170;106.541;2.785;1.199.102;13.198;339.969;576.829;1.034.002;231.309;121.813;0;2.317.120;3.804;548.159;568.940;244.594;55.572;9.674;0;1.430.742;924;446.642;693.764;435.245;45.786;7.104;0;1.629.465;7.516.966
SAFRA;10083;b1;C;2;;199;SAO PAULO;SP;jun/16;37.681.874;217.513;2.792.255;3.767.214;3.201.054;515.130;22.549;0;10.515.714;13.095;500.033;836.920;515.377;117.441;2.580;0;1.985.446;79.960;863.277;14.913;6.942;28.004;0;0;993.097;35.796;2.350.043;440.726;27.182;449;43.679;0;2.897.875;1.284;982.057;2.758.875;1.145.997;1.009.818;276.435;0;6.174.466;57.451;84.629;502.562;57.709;26.054;0;0;728.405;39.561;550.478;1.365.205;2.190.782;745.392;483.031;0;5.374.450;0;521.346;353.270;31.622;3.138;299;0;909.675;0;28.277;319.186;137.506;0;0;0;484.969;7.617.777
BTG PACTUAL;49944;b1;C;2;;199;RIO DE JANEIRO;RJ;jun/16;29.523.911;394.980;198.087;764.634;477.843;107.516;530.770;0;2.473.829;0;0;0;0;0;0;0;0;0;5.716;0;0;0;0;0;5.716;2.303;139.213;168.907;230.665;128.867;11.463;0;681.419;159.987;130.174;517.491;240.789;123.521;0;0;1.171.962;13.402;2.064;9.252;18.884;11.452;2.011;0;57.065;5.387;3.379;16.835;93.151;137.987;749.709;1.544.724;2.551.172;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;22.582.747
CITIBANK;30403;b1;C;3;;199;SAO PAULO;SP;jun/16;14.159.187;50.708;2.088.152;1.016.656;492.851;247.925;258;0;3.896.550;14.012;84.739;97.518;132.621;9.070;0;0;337.961;479;143.457;1.235.764;0;0;0;0;1.379.700;15.209;1.283.670;312.216;2.611;32;0;0;1.613.738;18.466;1.383.571;2.118.224;700.836;234.207;106.973;0;4.562.276;4.121;494.870;31.243;388;0;0;0;530.622;27;9.169;42.940;353.537;20.718;38.502;0;464.894;0;285.093;1.010.654;77.633;66;0;0;1.373.447;0;0;0;0;0;0;0;0;0
